id,text,sentiment
446,"['relation', 'avx', 'th', 'hi', 'im', 'studying', 'pytorch', 'internals', 'especially', 'trying', 'find', 'avx', 'implementation', 'not', 'avx2', 'built', 'pytorch', 'source', 'figured', 'avx', 'intrinsic', 'function', 'called', 'simple', 'tensor', 'addition', 'debugged', 'gdb', 'set', 'breakpoints', 'succeeded', 'it', 'result', 'gdb', 'avx', 'intrinsic', 'called', '0', 'now', 'im', 'trying', 'find', 'exists', 'avx', 'acceleration', 'cnn', 'debugged', 'really', 'simple', 'code', 'pytorch', 'tutorial', 'http', 'pytorch.org', 'tutorial', 'beginner', 'blitz', 'cifar10', 'tutorial.html', 'sphx', 'glr', 'beginner', 'blitz', 'cifar10', 'tutorial', 'py', 'procedure', 'above', 'can', 'not', 'find', 'avx', 'implementation', 'im', 'wondering', 'missed', 'option', 'built', 'pytorch', 'googled', 'lot', 'looking', 'inside', 'cmake', 'system', 'havent', 'figured', 'yet', 'one', 'noticed', 'avx.cpp', 'th', 'directory', 'searching', 'th', 'also', 'noticed', 'dont', 'libth.so', 'file', 'blog', 'pytorch', 'homepage', 'http', 'pytorch.org', 'blog', 'tour', 'pytorch', 'internals', '2', 'backend', 'torch', 'vendor', 'library', 'libth.so.1', 'torch', 'lib', 'result', 'directory', 'addition', 'blog', 'http', 'apaszke.github.io', 'torch', 'internals.html', 'simd', 'directory', 'dont', 'it', 'anyone', 'tell', 'im', 'missing']",0
467,"['feature', 'request', 'support', 'batch', 'diag', 'easy', 'implement', 'need', 'figure', 'good', 'name', 'api', 'cant', 'reuse', 'ambiguous', 'input', '2d', 'sound', 'weird', 'me']",0
6,"['memory', 'leak', 'multithreading', 'environment', 'loading', 'checkpoint', 'bug', 'problem', 'loading', 'saved', 'checkpoint', 'pytorch', 'model', 'seperate', 'thread', 'cpu', 'memory', 'keep', 'increasing', 'never', 'released', 'multi', 'threading', 'version', 'script', 'increase', 'ram', 'usage', 'iteration', 'end', '978', 'resv', 'memory', 'htop', 'output', 'single', 'threading', 'version', 'hold', '374', 'resv', 'memory', 'htop', 'output', 'randomly', 'initialize', 'model', 'without', 'state', 'dict', 'loading', 'version', 'use', 'smaller', 'amount', 'memory', 'reproduce', 'expected', 'behavior', 'expect', 'ram', 'cleared', 'reference', 'held', 'created', 'model', 'additional', 'info', 'traced', 'issue', 'http', 'github.com', 'pytorch', 'pytorch', 'blob', '33221b19acc3dcacb11c38fdbff65d9a6ce90866', 'torch', 'nn', 'module', 'module.py', 'l775', 'commenting', 'line', 'make', 'multi', 'threading', 'version', 'behave', 'single', 'threading', 'one', 'environment', 'pytorch', 'version', '1.2.0', 'o', 'ubuntu', '18.04', 'installed', 'pytorch', 'pip', 'python', 'version', '3.5.7', 'cc', 'ezyang', 'gchanan', 'zou3519', 'jerryzh168']",1
332,"['can', 'not', 'select', 'version', 'tutorial', 'page', 'documentation', 'documentation', 'page', 'viewed', 'different', 'version', 'using', 'version', 'page', 'http', 'pytorch.org', 'doc', 'versions.html', 'however', 'navigating', 'tutorial', 'version', 'can', 'not', 'selected', 'problem', 'experimental', 'part', 's.a.', 'quantization', 'update', 'tutorial', 'master', 'can', 'not', 'viewed']",0
586,"['document', 'torch.quantize', 'per', 'tensor', 'torch.quantize', 'per', 'channel', 'add', 'quantized', 'tensor', 'creation', 'function', 'torch.tensor', 'documentation', 'add', 'torch.quantize', 'per', 'tensor', 'torch.quantize', 'per', 'channel', 'raghuramank100', 'visibility']",0
607,"['import', 'torch', 'cause', 'error', 'might', 'relevant', '691.', 'installed', 'pytorch', 'source', 'mac', 'o', 'successfully', 'cause', 'error', 'importerror', 'traceback', 'most', 'recent', 'call', 'last', '1', 'import', 'torch', 'user', 'dqwang', 'study', 'tool', 'anaconda2', 'lib', 'python2.7', 'site', 'package', 'torch', 'init', '.pyc', '51', 'sys.setdlopenflags', 'dl', 'flags.rtld', 'global', 'dl', 'flags.rtld', '52', '53', 'torch', 'c', 'import', '54', '55', 'name', 'name', 'dir', 'c', 'importerror', 'dlopen', 'user', 'dqwang', 'study', 'tool', 'anaconda2', 'lib', 'python2.7', 'site', 'package', 'torch', 'c.so', '10', 'symbol', 'found', 'znss4', 'rep20', 'empty', 'rep', 'storagee', 'referenced', 'user', 'dqwang', 'study', 'tool', 'anaconda2', 'lib', 'python2.7', 'site', 'package', 'torch', 'c.so', 'expected', 'flat', 'namespace', 'user', 'dqwang', 'study', 'tool', 'anaconda2', 'lib', 'python2.7', 'site', 'package', 'torch', 'c.so', 'author', 'thread', 'got', 'away', 'issue', 'installing', 'conda', 'package', 'rather', 'source', 'solved', 'case', 'well', 'install', 'source', 'need', 'cuda']",0
139,"['cant', 'close', 'torch.utils.tensorboard.summarywriter', 'del', 'program', 'exit', 'print', 'closed', 'try', 'close', 'program', 'exit', 'python', '3.7.5', 'pytorch', '1.3.1', 'tensorboard', '2.0.0', 'o', 'ubuntu', 'win10']",0
54,"['torch.as', 'tensor', 'slow', 'bug', 'reproduce', 'code', 'print', 'dont', 'expect', '100x', 'slower', 'environment']",0
25,"['load', 'pretrained', 'model', 'trained', 'torch0.4', 'got', 'nan', 'loss', 'torch1.2', 'possible', 'cause', 'nan', 'loss', 'pytorch1.2', 'load', 'pretrained', 'model', 'trained', 'pytorch0.4', 'pytorch1.2', 'support', 'sync', 'bn', 'pytorch0.4', 'not', 'tested', 'random', 'init', 'load', 'pretrained', 'model', 'nan', 'loss', 'appear']",1
542,"['dyld', 'library', 'loaded', 'usr', 'local', 'opt', 'openssl', 'lib', 'libssl.1.0.0.dylib', 'referenced', 'usr', 'local', 'bin', 'sccache', 'o', 'x', 'build', 'failing', 'due', 'http', 'app.circleci.com', 'job', 'github', 'pytorch', 'pytorch', '3698524', 'circleci', 'ticket', 'http', 'support.circleci.com', 'hc', 'en', 'u', 'request', '63093']",0
161,"['squeeze', 'operation', 'edge', 'case', 'bug', 'found', 'inconsistent', 'behavior', 'tensor.squeeze', 'could', 'intentional', 'so', 'cant', 'understand', 'reason', 'it', 'reproduce', '1', '2', 'second', 'example', 'hoped', 'get', 'id', 'glad', 'know', 'whether', 'bug', 'not', 'why', 'cheer', 'shiran']",0
471,"['error', 'building', 'torch', 'source', 'python', '2.7', 'macos', 'hello', 'error', 'im', 'running', 'macos', '10.12.6', '16g29', 'python', '2.7', 'anaconda', '3', 'cuda', '8.0.90', 'apple', 'llvm', 'version', '8.0.0', 'clang', '800.0.42.1', 'installed', 'llvm', '8.0.0', 'specifically', 'since', 'one', 'listed', 'cuda', 'doc', 'successfully', 'built', 'pytorch', 'source', 'python', '3.6', 'computer', 'before', 'im', 'clueless', 'happening', 'use', 'python', '3', 'now', 'hope', 'information', 'helpful', 'you']",0
672,"['migrate', 'hardtanh', 'backward', 'th', 'aten', 'cpu', 'porting', 'th', 'operator', 'essential', 'code', 'simplicity', 'performance', 'reason', 'porting', 'guide', 'q', 'available', 'umbrella', 'issue', '24507', 'feel', 'free', 'add', 'vitalyfedyunin', 'reviewer', 'get', 'prioritized', 'review']",0
592,"['ppc64le', 'test', 'cuda.py', 'failure', 'using', 'ppc64', 'ubuntu', '16.04.', 'compiled', 'pytorch', 'version', '0.2.0', 'running', 'problem', 'test', 'cuda.py', 'isolate', 'failure', 'commented', 'type', 'float', 'type', 'like', 'type', 'torch.floattensor', 'torch.doubletensor', 'torch.longtensor', 'torch.inttensor', 'torch.shorttensor', 'torch.chartensor', 'torch.bytetensor', 'float', 'type', 'torch.floattensor', 'torch.doubletensor', 'todo', 'add', 'half', 'run', 'python', 'test', 'cuda.py', 'get', 'bunch', 'error', 'opt', 'pytorch', 'torch', 'lib', 'thc', 'thctensortopk.cuh', '431', 'void', 'gathertopk', 'tensorinfo', 'indextype', 'indextype', 'indextype', 'indextype', 'tensorinfo', 'indextype', 'indextype', 'tensorinfo', 'indextype', 'char', 'indextype', 'unsigned', 'int', 'dim', '3', 'order', 'true', 'block', '64,0,0', 'thread', '9,0,0', 'assertion', 'failed', 'difference', 'line', 'block', 'thread', 'data', 'also', 'get', 'bunch', 'different', 'test', 'error', 'test', 'chartensor', 'tril', 'main', '.testcuda', 'traceback', 'most', 'recent', 'call', 'last', 'file', 'mytest', 'cuda.py', 'line', '358', 'tmp', 'gpu', 'tensor', 'gpu', 'cpu', 'tensor', 'file', 'opt', 'pytorch', 'test', 'common.py', 'line', '89', 'gpu', 'return', 'obj.clone', '.type', 't', 'file', 'opt', 'conda', 'envs', 'pytorch', 'py35', 'lib', 'python3.5', 'site', 'package', 'torch', 'utils.py', 'line', '35', 'type', 'return', 'new', 'type', 'self.size', '.copy', 'self', 'async', 'runtimeerror', 'cuda', 'runtime', 'error', '59', 'device', 'side', 'assert', 'triggered', 'opt', 'pytorch', 'torch', 'lib', 'thc', 'generic', 'thctensorcopy.c', '18', 'failing', 'thctensorcopy.c', '18', 'failure', 'happen', 'type', 'torch.chartensor', 'output', 'nvidia', 'smi', 'nvidia', 'smi', 'fri', 'sep', '15', '21', '54', '54', '2017', 'nvidia', 'smi', '384.66', 'driver', 'version', '384.66', 'gpu', 'name', 'persistence', 'bus', 'id', 'disp.a', 'volatile', 'uncorr', 'ecc', 'fan', 'temp', 'perf', 'pwr', 'usage', 'cap', 'memory', 'usage', 'gpu', 'util', 'compute', 'm.', '0', 'tesla', 'k80', '00000000', '03', '00.0', '0', 'n', '45c', 'p0', '59w', '149w', '426mib', '11439mib', '0', 'default', '1', 'tesla', 'k80', '00000000', '04', '00.0', '0', 'n', '30c', 'p8', '30w', '149w', '1mib', '11439mib', '0', 'default', '2', 'tesla', 'k80', '00000002', '03', '00.0', '0', 'n', '32c', 'p8', '26w', '149w', '1mib', '11439mib', '0', 'default', '3', 'tesla', 'k80', '00000002', '04', '00.0', '0', 'n', '25c', 'p8', '29w', '149w', '1mib', '11439mib', '0', 'default', 'process', 'gpu', 'memory', 'gpu', 'pid', 'type', 'process', 'name', 'usage']",0
517,"['running', 'simultaneous', 'dataparallels', 'potentially', 'result', 'locked', 'model', 'observed', 'running', 'simultaneous', 'dataparallels', 'might', 'result', 'least', 'one', 'model', 'unable', 'progress', 'all', 'system', 'configuration', 'pytorch', '0.4.0', 'stable', 'release', 'installed', 'using', 'ec2', 'p2.8xlarge', '8', 'x', 'k80s', 'cuda', '8', 'python', '3.6', 'separate', 'machine', '8', 'x', 'titan', 'x', 'following', 'happened', 'tried', 'running', 'multiple', 'parallel', 'model', 'ram', 'somehow', 'unaccounted', 'for']",0
96,"['jit', 'document', 'type', 'traced', 'doc', 'dont', 'mention', 'traced', 'namedtuples', 'can', 'not', 'traced', 'cc', 'suo']",0
103,"['test', 'dist', 'broadcast', 'coalesced', 'nccl', 'timeout', 'ci']",0
412,"['torch.gesv', 'forward', 'handle', 'singleton', 'dimension', 'backward', 'doesnt', 'bug', 'im', 'running', 'issue', 'accepts', 'right', 'hand', 'side', 'with', 'left', 'hand', 'side', 'forward', 'pas', 'backward', 'pas', 'fail', 'unsqueezing', 'right', 'hand', 'side', 'squeezing', 'output', 'get', 'size', 'output', 'backward', 'pas', 'also', 'work', 'reproduce', 'expected', 'behavior', 'either', 'a', 'torch.gesv', 'require', 'trailing', 'singleton', 'dimension', 'forward', 'pas', 'e.g', 'b', 'backward', 'pas', 'work', 'doesnt', 'singleton', 'dimension', 'environment', 'reproducible', 'installed', 'via', 'conda']",0
437,"['onnx', 'export', 'einsum', 'supported', 'bug', 'exporting', 'model', 'use', 'method', 'work', 'reproduce', 'minimal', 'example', 'give', 'cc', 'matthewfeickert', 'kratsg']",0
596,"['can', 'not', 'initial', 'blob', 'std', 'vector.data', 'bug', 'reproduce', 'end', 'getting', 'giberrish', 'tensor', 'returned', 'function', 'function', 'return', 'python']",0
124,"['edit', '.t7', 'file', 'currently', '.t7', 'file', 'contains', 'array', 'raw', 'text', 'want', 'reduce', 'number', 'entry', 'there', 'edit', 'file', 'far', 'display', 'file', 'content', 'using']",0
227,"['can', 'not', 'allocate', 'memory', 'problem', 'arise', 'run', '1epoch', 'work', 'well', 'first', 'train', 'epoch', 'well', 'followed', '1st', 'validate', 'epoch', 'batch', 'size', '8', 'work', 'number', '2why', 'happened', 'file', 'home', 'luhongchao', 'anaconda2', 'lib', 'python2.7', 'site', 'package', 'torch', 'utils', 'data', 'dataload', 'er.py', 'line', '301', 'iter', 'return', 'dataloaderiter', 'self', 'file', 'home', 'luhongchao', 'anaconda2', 'lib', 'python2.7', 'site', 'package', 'torch', 'utils', 'data', 'dataload', 'er.py', 'line', '158', 'init', 'w.start', 'file', 'home', 'luhongchao', 'anaconda2', 'lib', 'python2.7', 'multiprocessing', 'process.py', 'line', '130', 'start', 'self', 'popen', 'popen', 'self', 'file', 'home', 'luhongchao', 'anaconda2', 'lib', 'python2.7', 'multiprocessing', 'forking.py', 'line', '121', 'init', 'self.pid', 'os.fork', 'oserror', 'errno', '12', 'can', 'not', 'allocate', 'memory']",0
747,"['make', 'batchnorm', 'maintain', 'multiple', 'pair', 'running', 'mean', 'running', 'var', 'hi', 'current', 'batchnorm', 'implementation', 'one', 'pair', 'running', 'mean', 'running', 'var', 'however', 'module', 'neural', 'network', 'may', 'used', 'twice', 'one', 'network', 'forward', 'based', 'experimental', 'experience', 'also', 'stated', 'paper', 'http', 'arxiv.org', 'pdf', '1603.09025.pdf', 'different', 'running', 'mean', 'running', 'var', 'computed', 'different', 'iteration', 'or', 'time', 'step', 'found', 'experiment', 'testing', 'data', 'net.eval', 'performs', 'much', 'worse', 'net.train', 'backward', 'turned', 'difference', 'situation', 'different', 'running', 'mean', 'running', 'var', 'used', 'make', 'batchnorm', 'keep', 'multiple', 'running', 'mean', 'running', 'var', 'choose', 'use', 'first', 'pair', 'first', 'iteration', 'second', 'pair', 'second', 'iteration']",0
400,"['nvidia', 'cuda', 'documentation', 'link', 'render', 'wrong', 'doc', 'link', 'cuda', 'documentation', 'render', 'incorrectly', 'image', 'http', 'user', 'images.githubusercontent.com', '5652049', '66680833', '414d2d00', 'ec26', '11e9', '8347', '5da72167ccb5.png', 'cc', 'ezyang', 'gchanan', 'zou3519']",0
312,"['jit', 'break', 'postponed', 'annotation', 'targetting', 'correct', 'issue', 'time', 'sorry', 'noise', 'bug', 'per', 'pep', '563', 'postponed', 'evaluation', 'annotation', 'http', 'www.python.org', 'dev', 'pep', 'pep', '0563', 'typing', 'annotation', 'automatically', 'evaluated', 'definition', 'time', 'starting', 'python', '3.7', 'using', 'solution', 'avoid', 'using', 'directly', 'http', 'github.com', 'pytorch', 'pytorch', 'blob', 'master', 'torch', 'jit', 'recursive.py', 'l74', 'call', 'http', 'docs.python.org', '3.7', 'library', 'typing.html', 'typing.get', 'type', 'hint', 'future', 'call', 'also', 'correctly', 'evaluated', 'make', 'pr', 'testcase', 'fails', 'traceback', 'cc', 'suo']",0
566,"['quantization', 'enable', 'quantization', 'os', 'test', 'werent', 'run', 'before', 'progress', 'http', 'github.com', 'pytorch', 'pytorch', 'pull', '23718']",0
518,"['autograd', 'inside', 'hook', 'disabled', 'default', 'bug', 'playing', 'around', 'intermediate', 'gradient', 'discovered', 'strange', 'behaviour', 'a', 'look', 'like', 'default', 'disabled', 'inside', 'hook', 'using', 'extract', 'intermediate', 'gradient', 'avoid', 'kind', 'backward', 'inside', 'backward', 'reproduce', 'plain', 'hook', 'work', 'fine', 'output', 'autograd', 'inside', 'hook', 'fails', 'output', 'ok', 'fails', 'look', 'like', 'need', 'turn', 'autograd', 'inside', 'hook', 'seems', 'work', 'fine', 'output', 'wok', 'fine', 'addition', 'outside', 'hook', 'gradient', 'work', 'usual', 'autograd', 'outside', 'hook', 'work', 'expected', 'output', 'expected', 'behaviour', 'expected', 'work', 'usual', 'inside', 'hook', 'sure', 'bug', 'smth', 'im', 'worrying', 'behave', 'way', 'environment']",0
275,"['caffe2', 'set', 'lr', 'mult', 'decay', 'mult', 'conv', 'layer', 'facebookresearch', 'detectron', 'see', 'conv', 'layer', 'add', 'conv', 'rpn', 'fpn', 'model.conv', 'bl', 'in', 'conv', 'rpn', 'fpn', 'slvl', 'dim', 'in', 'dim', 'out', 'kernel', '3', 'pad', '1', 'stride', '1', 'weight', 'init', 'gauss', 'fill', '0.01', 'bias', 'init', 'const', 'fill', '0.0', 'however', 'dont', 'find', 'parameter', 'statement', 'lr', 'mult', 'decay', 'mult', 'like', 'caffe', 'conv', 'layer', 'could', 'please', 'give', 'example', 'thanks', 'lot', 'question', 'would', 'like', 'help', 'support', 'please', 'ask', 'forum', 'http', 'discuss.pytorch.org', 'submitting', 'feature', 'request', 'please', 'preface', 'title', 'feature', 'request', 'submitting', 'bug', 'report', 'please', 'fill', 'following', 'detail', 'issue', 'description', 'provide', 'short', 'description', 'code', 'example', 'please', 'try', 'provide', 'minimal', 'example', 'repro', 'bug', 'error', 'message', 'stack', 'trace', 'also', 'helpful', 'system', 'info', 'please', 'copy', 'paste', 'output', 'environment', 'collection', 'script', 'http', 'raw.githubusercontent.com', 'pytorch', 'pytorch', 'master', 'torch', 'utils', 'collect', 'env.py', 'or', 'fill', 'checklist', 'manually', 'get', 'script', 'run', 'pytorch', 'caffe2', 'installed', 'pytorch', 'conda', 'pip', 'source', 'build', 'command', 'used', 'if', 'compiling', 'source', 'o', 'pytorch', 'version', 'python', 'version', 'cuda', 'cudnn', 'version', 'gpu', 'model', 'configuration', 'gcc', 'version', 'if', 'compiling', 'source', 'cmake', 'version', 'version', 'relevant', 'library']",0
305,"['memory', 'leak', 'pytorch', '.backward', 'create', 'graph', 'true', 'leak', 'discovered', 'running', 'code', '7270', 'cc', 'ezyang', 'alband', 'zou3519', 'gqchen', 'pearu', 'nikitaved']",1
286,"['quantization', 'fix', 'seed', 'hypothesis', 'ci', 'currently', 'hypothesis', 'semi', 'random', 'ci', 'need', 'fix', 'seed', 'something', 'constant', 'cc', 'jerryzh168', 'jianyuh', 'dzhulgakov', 'raghuramank100']",0
293,"['pytorch', 'handling', 'python', 'reload', 'properly', 'trying', 'reload', 'module', 'cause', 'crash', 'python', '2.7', 'crash', 'ubuntu', 'release', 'error', 'message', 'debug', 'build', 'type', 'tp', 'flag', '1l', '9', 'failed', 'aborted', 'core', 'dumped', 'torch', 'import', 'autograd', 'reload', 'autograd', 'terminate', 'called', 'throwing', 'instance', 'std', 'runtime', 'error', 'what', 'generic', 'type', 'can', 'not', 'initialize', 'type', 'profilerevent', 'object', 'name', 'already', 'defined', 'aborted', 'core', 'dumped', 'colesbury', 'see', 'obvious', 'reason', 'look', 'detail']",0
87,"['torch.max', 'slow', 'input', 'issue', 'description', 'seems', 'quite', 'slow', 'depending', 'input', 'example', 'sorting', 'tensor', 'calling', 'make', 'miserably', 'slow', 'note', 'issue', 'exists', 'even', 'non', 'pathological', 'case', 'input', 'fully', 'sorted', 'originally', 'observed', 'beam', 'search', 'implementation', 'seemed', 'run', 'faster', 'greedy', 'decoding', 'time', 'code', 'example', 'minimal', 'example', 'highlighting', 'issue', 'framed', 'term', 'greedy', 'decoding', 'algorithm', 'following', 'timing', 'result', 'number', 'different', 'gpu', 'configuration', 'note', 'input', 'sorted', 'always', 'slower', 'otherwise', 'faster', 'speed', 'difference', 'definitely', 'architecture', 'dependent', 'additionally', 'much', 'stable', 'term', 'speed', 'regardless', 'sorting', 'timing', 'titan', 'x', 'pascal', 'timing', '1080ti', 'finally', 'timing', 'running', 'google', 'colab', 'tesla', 't4', 'system', 'info', 'google', 'colab', 'system']",1
133,"['torch.utils.cpp', 'extension.load', 'doesnt', 'change', 'device', 'moving', 'model', 'issue', 'description', 'using', 'torch.utils.cpp', 'extension.load', 'returned', 'module', 'always', 'put', 'tensor', 'gpu', '0', 'cuda', '0', 'cause', 'problem', 'model', 'moved', 'another', 'gpu', 'example', 'used', 'code', 'http', 'github.com', 'mapillary', 'inplace', 'abn', 'see', 'also', 'mapillary', 'inplace', 'abn', '52', 'code', 'example', 'system', 'info', 'please', 'copy', 'paste', 'output', 'environment', 'collection', 'script', 'http', 'raw.githubusercontent.com', 'pytorch', 'pytorch', 'master', 'torch', 'utils', 'collect', 'env.py', 'or', 'fill', 'checklist', 'manually', 'pytorch', 'version', '0.4.0', 'debug', 'build', 'cuda', 'used', 'build', 'pytorch', '8.0.61', 'o', 'ubuntu', '16.04.4', 'lts', 'gcc', 'version', 'ubuntu', '4.9.4', '2ubuntu1', '16.04', '4.9.4', 'cmake', 'version', 'version', '3.12.0', 'python', 'version', '3.5', 'cuda', 'available', 'yes', 'cuda', 'runtime', 'version', '9.0.176', 'gpu', 'model', 'configuration', 'gpu', '0', 'geforce', 'gtx', '1080', 'ti', 'gpu', '1', 'geforce', 'gtx', '1080', 'ti', 'gpu', '2', 'geforce', 'gtx', '1080', 'ti', 'gpu', '3', 'geforce', 'gtx', '1080', 'ti', 'nvidia', 'driver', 'version', '384.130', 'cudnn', 'version', 'probably', 'one', 'following', 'usr', 'local', 'cuda', '8.0', 'lib64', 'libcudnn.so', 'usr', 'local', 'cuda', '8.0', 'lib64', 'libcudnn.so.6', 'usr', 'local', 'cuda', '8.0', 'lib64', 'libcudnn.so.6.0.21', 'usr', 'local', 'cuda', '8.0', 'lib64', 'libcudnn', 'static.a', 'usr', 'local', 'cuda', '9.0', 'lib64', 'libcudnn.so.7.0.5', 'usr', 'local', 'cuda', '9.0', 'lib64', 'libcudnn', 'static.a']",1
407,"['trying', 'advanced', 'indexing', 'using', 'variable', 'cause', 'hang', 'minimal', 'test', 'case', 'import', 'torch', 'x', 'torch.autograd.variable', 'torch.floattensor', '0.1', '0.2', '0.3', '0.4', 'idx', 'torch.autograd.variable', 'torch.longtensor', '1', '0', 'print', 'x', 'idx', 'expected', 'output', 'either', 'variable', 'containing', '0.3000', '0.4000', '0.1000', '0.2000', 'torch.floattensor', 'size', '2x2', 'the', 'printed', 'replace', 'last', 'line', 'or', 'immediate', 'exception', 'traceback', 'informing', 'advanced', 'index', 'must', 'actual', 'output', 'program', 'initially', 'hang', 'interrupt', 'program', 'c', 'following', 'exception', 'displayed', 'traceback', 'most', 'recent', 'call', 'last', 'file', 'loop.py', 'line', '5', 'print', 'x', 'idx', 'file', 'home', 'lib', 'python3.5', 'site', 'package', 'torch', 'autograd', 'variable.py', 'line', '76', 'getitem', 'return', 'index.apply', 'self', 'key', 'file', 'home', 'lib', 'python3.5', 'site', 'package', 'torch', 'autograd', 'function', 'tensor.py', 'line', '16', 'forward', 'result', 'i.index', 'ctx.index', 'indexerror', 'performing', 'advanced', 'indexing', 'indexing', 'object', 'must', 'longtensors', 'convertible', 'longtensors', 'detail', 'digging', 'around', 'pdb', 'looked', 'like', 'http', 'github.com', 'pytorch', 'pytorch', 'blob', 'master', 'torch', 'autograd', 'variable.py', 'l78', 'tail', 'calling', 'via', 'c', 'code', 'couldnt', 'identify', 'full', 'stack', 'look', 'like', 'eventually', 'made', 'way', 'attempt', 'convert', 'index', 'http', 'github.com', 'pytorch', 'pytorch', 'blob', 'master', 'torch', 'csrc', 'generic', 'tensor.cpp', 'l785', 'sure', 'enough', 'also', 'hang', 'torch.longtensor', 'idx', 'perhaps', 'constructor', 'trying', 'treat', 'iterable', 'getting', 'stuck', 'iterating', 'return', 'sequence', 'happy', 'dig', 'further', 'someone', 'point', 'logic', 'initializing', 'python', '3.5.2', 'gcc', '5.4.0', 'linux', '0.2.0', '3', 'cuda']",0
31,"['cpu', 'memory', 'leak', 'using', 'weight', 'decay', 'libtorch', 'bug', 'using', 'weight', 'decay', 'libtorch', 'cpu', 'memory', 'usage', 'slowly', 'increasing', 'reproduce', 'used', 'docker', 'container', 'nvidia', 'cuda', '9.2', 'cudnn7', 'devel', 'ubuntu18.04', 'stable', 'libtorch', '1.1', 'cuda9.0', 'phenomenon', 'reproduced', 'using', 'mnist', 'example', 'pytorch', 'example', 'repository', 'rewrite', 'example', 'cpp', 'mnist', 'mnist.cpp', 'l.148', 'speed', 'increase', 'slow', 'may', 'better', 'increase', 'number', 'epoch', 'happens', 'cpu', 'learning', 'gpu', 'learning', 'environment', 'o', 'ubuntu', '18.04.2', 'lts', 'gcc', 'version', 'ubuntu', '7.3.0', '27ubuntu1', '18.04', '7.3.0', 'cmake', 'version', 'version', '3.10.2', 'cuda', 'runtime', 'version', '9.2.148', 'gpu', 'model', 'configuration', 'gpu', '0', 'geforce', 'rtx', '2080', 'ti', 'nvidia', 'driver', 'version', '410.104', 'cudnn', 'version', 'usr', 'lib', 'x86', '64', 'linux', 'gnu', 'libcudnn.so.7.4.1', 'additional', 'context', 'phenomenon', 'happens', 'also', 'cuda10.0', 'libtorch', 'nightly', 'build', 'cuda10.0']",0
62,"['high', 'cpu', 'usage', 'torch.tensor', 'bug', 'pytorch', '1.0.1', 'us', 'lot', 'cpu', 'core', 'making', 'tensor', 'numpy', 'array', 'numpy', 'array', 'processed', 'np.transpose', 'bug', 'appears', 'pytorch', '1.0.0.', 'nightly', 'build', 'bug', 'reproduce', 'step', 'reproduce', 'behavior', '1.', 'install', 'pytorch', '1.0.1', '2.', 'run', 'following', 'code', '3.', 'open', 'htop', 'enjoy', '2500', 'cpu', 'utilization', 'process', 'running', 'code', 'code', 'without', 'np.transpose', 'work', 'fine', '100', 'cpu', 'utilization', 'abnormal', 'behavior', 'torch.permute', 'call', 'tensor.cuda', 'torch.permute', 'tensor.cuda', 'work', 'fine', '100', 'cpu', 'utilization', 'expected', 'behavior', 'im', 'expecting', 'utilization', '100', 'environment', 'additional', 'context', 'tried', 'code', 'server', 'server', 'cpu', 'usage', 'increased', 'drastically', 'still', 'show', '200', 'utilization', 'np.transpose', '100', 'without']",0
253,"['mean', 'sum', 'dtype', 'arg', 'matching', 'give', 'bad', 'error', 'message', 'positional', 'dtype', 'arg', 'bug', 'broken', 'yet', 'work', 'error', 'message', 'confusing', 'well', 'screenshot', '2019', '09', '06', '11', '11', '08', 'http', 'user', 'images.githubusercontent.com', '5674597', '64439027', '1efc4880', 'd097', '11e9', '8c00', 'eb420962d78e.png']",0
375,"['minor', 'docker', 'build', 'fails', 'submodule', 'gitdir', 'absolute', 'path', 'name', 'problem', 'git', 'v', '2.7', '2.8', 'fixed', 'git', 'v', '2.9', 'error', 'message', 'reason', 'pytorch', 'cloned', 'recursive', 'a', 'recommended', 'submodule', 'store', 'file', 'absolute', 'pathname', 'run', 'copy', 'everything', 'absolute', 'pathname', 'wont', 'match', 'hence', 'error', 'apparently', 'know', 'problem', 'git', 'see', 'http', 'lwn.net', 'article', '691223', 'fixed', 'v', '2.9', 'may', 'put', 'note', 'page', 'telling', 'people', 'save', 'time']",0
618,"['wrong', 'result', 'cpu', 'implementation', 'm', '.addmv', 'm', '0', '0', 'blas', 'used', 'bug', 'give', 'fixed', 'http', 'github.com', 'pytorch', 'pytorch', 'pull', '30898']",0
